E=900.00000000000000     
   9.20   0.13365E+01   0.19970E-05
   9.30   0.12442E+01   0.20410E-05
   9.40   0.11585E+01   0.20855E-05
   9.50   0.10789E+01   0.21305E-05
   9.60   0.10048E+01   0.21760E-05
   9.70   0.93595E+00   0.22220E-05
   9.80   0.87191E+00   0.22685E-05
   9.90   0.81233E+00   0.23155E-05
  10.00   0.75689E+00   0.23629E-05
E=1100.00000000000000
   3.00   0.33950E+03   0.22899E-06
   3.10   0.29479E+03   0.24456E-06
   3.20   0.25694E+03   0.26065E-06
   3.30   0.22475E+03   0.27725E-06
   3.40   0.19726E+03   0.29436E-06
   3.50   0.17367E+03   0.31199E-06
   3.60   0.15335E+03   0.33013E-06
   3.70   0.13578E+03   0.34878E-06
   3.80   0.12054E+03   0.36796E-06
   3.90   0.10726E+03   0.38764E-06
   4.00   0.95672E+02   0.40784E-06
   4.10   0.85519E+02   0.42856E-06
   4.20   0.76600E+02   0.44979E-06
   4.30   0.68744E+02   0.47154E-06
   4.40   0.61807E+02   0.49381E-06
   4.50   0.55666E+02   0.51659E-06
   4.60   0.50218E+02   0.53989E-06
   4.70   0.45373E+02   0.56370E-06
   4.80   0.41057E+02   0.58804E-06
   4.90   0.37203E+02   0.61289E-06
   5.00   0.33756E+02   0.63826E-06
   5.10   0.30667E+02   0.66415E-06
   5.20   0.27895E+02   0.69056E-06
   5.30   0.25402E+02   0.71748E-06
   5.40   0.23157E+02   0.74493E-06
   5.50   0.21133E+02   0.77290E-06
   5.60   0.19305E+02   0.80139E-06
   5.70   0.17651E+02   0.83039E-06
   5.80   0.16154E+02   0.85992E-06
   5.90   0.14796E+02   0.88997E-06
   6.00   0.13563E+02   0.92055E-06
   6.10   0.12443E+02   0.95164E-06
   6.20   0.11424E+02   0.98326E-06
   6.30   0.10496E+02   0.10154E-05
   6.40   0.96495E+01   0.10481E-05
   6.50   0.88771E+01   0.10813E-05
   6.60   0.81716E+01   0.11150E-05
   6.70   0.75265E+01   0.11492E-05
   6.80   0.69362E+01   0.11840E-05
   6.90   0.63956E+01   0.12193E-05
   7.00   0.59001E+01   0.12551E-05
   7.10   0.54457E+01   0.12914E-05
   7.20   0.50285E+01   0.13283E-05
   7.30   0.46454E+01   0.13657E-05
   7.40   0.42932E+01   0.14036E-05
   7.50   0.39693E+01   0.14420E-05
   7.60   0.36712E+01   0.14810E-05
   7.70   0.33967E+01   0.15205E-05
   7.80   0.31438E+01   0.15606E-05
   7.90   0.29107E+01   0.16011E-05
   8.00   0.26956E+01   0.16422E-05
   8.10   0.24972E+01   0.16838E-05
   8.20   0.23140E+01   0.17260E-05
